"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2010","Denmark","Current prices, million euro","Footwear","998.2",""
"2010","Denmark","Chain linked volumes (2010), million euro","Footwear","998.2",""
"2010","Germany (until 1990 former territory of the FRG)","Percentage of total","Footwear","0.8",""
"2010","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Footwear","10 768.0",""
"2010","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Footwear","10 768.0",""
"2010","Estonia","Percentage of total","Footwear","1.2",""
"2010","Estonia","Current prices, million euro","Footwear","97.2",""
"2010","Estonia","Chain linked volumes (2010), million euro","Footwear","97.2",""
"2010","Ireland","Percentage of total","Footwear",":",""
"2010","Ireland","Current prices, million euro","Footwear","554.0",""
"2010","Ireland","Chain linked volumes (2010), million euro","Footwear",":",""
"2010","Greece","Percentage of total","Footwear","1.0",""
"2010","Greece","Current prices, million euro","Footwear","1 647.8",""
"2010","Greece","Chain linked volumes (2010), million euro","Footwear","1 647.8",""
"2010","Spain","Percentage of total","Footwear","1.2",""
"2010","Spain","Current prices, million euro","Footwear","7 382.0",""
"2010","Spain","Chain linked volumes (2010), million euro","Footwear","7 382.0",""
"2010","France","Percentage of total","Footwear","0.8",""
"2010","France","Current prices, million euro","Footwear","9 066.0",""
"2010","France","Chain linked volumes (2010), million euro","Footwear","9 066.0",""
"2010","Croatia","Percentage of total","Footwear","1.0",""
"2010","Croatia","Current prices, million euro","Footwear","305.6",""
"2010","Croatia","Chain linked volumes (2010), million euro","Footwear","305.6",""
"2010","Italy","Percentage of total","Footwear","1.1",""
"2010","Italy","Current prices, million euro","Footwear","11 052.5",""
"2010","Italy","Chain linked volumes (2010), million euro","Footwear","11 052.5",""
"2010","Cyprus","Percentage of total","Footwear","1.2",""
"2010","Cyprus","Current prices, million euro","Footwear","155.6",""
"2010","Cyprus","Chain linked volumes (2010), million euro","Footwear","155.6",""
"2010","Latvia","Percentage of total","Footwear","1.4",""
"2010","Latvia","Current prices, million euro","Footwear","158.8",""
"2010","Latvia","Chain linked volumes (2010), million euro","Footwear","158.8",""
"2010","Lithuania","Percentage of total","Footwear","1.8","b"
"2010","Lithuania","Current prices, million euro","Footwear","328.6","b"
"2010","Lithuania","Chain linked volumes (2010), million euro","Footwear","328.6","b"
"2010","Luxembourg","Percentage of total","Footwear","0.9",""
"2010","Luxembourg","Current prices, million euro","Footwear","133.9",""
"2010","Luxembourg","Chain linked volumes (2010), million euro","Footwear","133.9",""
"2010","Hungary","Percentage of total","Footwear","0.6",""
"2010","Hungary","Current prices, million euro","Footwear","342.1",""
"2010","Hungary","Chain linked volumes (2010), million euro","Footwear","342.1",""
"2010","Malta","Percentage of total","Footwear","1.3",""
"2010","Malta","Current prices, million euro","Footwear","55.9",""
"2010","Malta","Chain linked volumes (2010), million euro","Footwear","55.9",""
"2010","Netherlands","Percentage of total","Footwear","1.0",""
"2010","Netherlands","Current prices, million euro","Footwear","2 914.0",""
"2010","Netherlands","Chain linked volumes (2010), million euro","Footwear","2 914.0",""
"2010","Austria","Percentage of total","Footwear","1.1",""
"2010","Austria","Current prices, million euro","Footwear","1 718.6",""
"2010","Austria","Chain linked volumes (2010), million euro","Footwear","1 718.6",""
"2010","Poland","Percentage of total","Footwear","1.2",""
"2010","Poland","Current prices, million euro","Footwear","2 529.9",""
"2010","Poland","Chain linked volumes (2010), million euro","Footwear","2 529.9",""
"2010","Portugal","Percentage of total","Footwear","1.5",""
"2010","Portugal","Current prices, million euro","Footwear","1 772.0",""
"2010","Portugal","Chain linked volumes (2010), million euro","Footwear","1 772.0",""
"2010","Romania","Percentage of total","Footwear","1.2",""
"2010","Romania","Current prices, million euro","Footwear","955.0",""
"2010","Romania","Chain linked volumes (2010), million euro","Footwear","955.0",""
"2010","Slovenia","Percentage of total","Footwear","1.3",""
"2010","Slovenia","Current prices, million euro","Footwear","281.1",""
"2010","Slovenia","Chain linked volumes (2010), million euro","Footwear","281.1",""
"2010","Slovakia","Percentage of total","Footwear","1.3",""
"2010","Slovakia","Current prices, million euro","Footwear","509.0",""
"2010","Slovakia","Chain linked volumes (2010), million euro","Footwear","558.3",""
"2010","Finland","Percentage of total","Footwear","0.7",""
"2010","Finland","Current prices, million euro","Footwear","688.0",""
"2010","Finland","Chain linked volumes (2010), million euro","Footwear","688.0",""
"2010","Sweden","Percentage of total","Footwear","0.9",""
"2010","Sweden","Current prices, million euro","Footwear","1 543.3",""
"2010","Sweden","Chain linked volumes (2010), million euro","Footwear","1 543.3",""
"2010","United Kingdom","Percentage of total","Footwear","0.7",""
"2010","United Kingdom","Current prices, million euro","Footwear","8 053.9",""
"2010","United Kingdom","Chain linked volumes (2010), million euro","Footwear","8 053.9",""
"2010","Iceland","Percentage of total","Footwear","0.7",""
"2010","Iceland","Current prices, million euro","Footwear","35.3",""
"2010","Iceland","Chain linked volumes (2010), million euro","Footwear","35.3",""
"2010","Norway","Percentage of total","Footwear","0.8",""
"2010","Norway","Current prices, million euro","Footwear","1 065.2",""
"2010","Norway","Chain linked volumes (2010), million euro","Footwear","1 065.2",""
"2010","Switzerland","Percentage of total","Footwear",":",""
"2010","Switzerland","Current prices, million euro","Footwear",":","c"
"2010","Switzerland","Chain linked volumes (2010), million euro","Footwear",":",""
"2010","Montenegro","Percentage of total","Footwear",":",""
"2010","Montenegro","Current prices, million euro","Footwear",":","c"
"2010","Montenegro","Chain linked volumes (2010), million euro","Footwear",":",""
"2010","North Macedonia","Percentage of total","Footwear","1.6",""
"2010","North Macedonia","Current prices, million euro","Footwear","83.9",""
"2010","North Macedonia","Chain linked volumes (2010), million euro","Footwear",":",""
"2010","Albania","Percentage of total","Footwear",":",""
"2010","Albania","Current prices, million euro","Footwear",":",""
"2010","Albania","Chain linked volumes (2010), million euro","Footwear",":",""
"2010","Serbia","Percentage of total","Footwear","1.3",""
"2010","Serbia","Current prices, million euro","Footwear","310.3",""
"2010","Serbia","Chain linked volumes (2010), million euro","Footwear","310.3",""
"2010","Turkey","Percentage of total","Footwear",":","c"
"2010","Turkey","Current prices, million euro","Footwear",":","c"
"2010","Turkey","Chain linked volumes (2010), million euro","Footwear",":",""
"2010","Bosnia and Herzegovina","Percentage of total","Footwear",":",""
"2010","Bosnia and Herzegovina","Current prices, million euro","Footwear",":",""
"2010","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Footwear",":",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Footwear",":",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Footwear","32.8",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Footwear",":",""
"2011","European Union - 27 countries (from 2020)","Percentage of total","Footwear","1.0",""
"2011","European Union - 27 countries (from 2020)","Current prices, million euro","Footwear","59 296.3",""
"2011","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Footwear","59 072.2",""
"2011","European Union - 28 countries (2013-2020)","Percentage of total","Footwear","0.9",""
"2011","European Union - 28 countries (2013-2020)","Current prices, million euro","Footwear","67 638.5",""
"2011","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Footwear","67 790.6",""
"2011","European Union - 15 countries (1995-2004)","Percentage of total","Footwear","0.9",""
"2011","European Union - 15 countries (1995-2004)","Current prices, million euro","Footwear","61 014.8",""
"2011","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Footwear","61 125.7",""
"2011","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Footwear","1.0",""
"2011","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Footwear","51 206.8",""
"2011","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Footwear","51 092.7",""
"2011","Euro area - 19 countries  (from 2015)","Percentage of total","Footwear","1.0",""
"2011","Euro area - 19 countries  (from 2015)","Current prices, million euro","Footwear","51 721.7",""
"2011","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Footwear","51 591.7",""
"2011","Euro area - 12 countries (2001-2006)","Percentage of total","Footwear","1.0",""
"2011","Euro area - 12 countries (2001-2006)","Current prices, million euro","Footwear","50 098.8",""
"2011","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Footwear","50 001.3",""
"2011","Belgium","Percentage of total","Footwear","0.8",""
"2011","Belgium","Current prices, million euro","Footwear","1 571.0",""
"2011","Belgium","Chain linked volumes (2010), million euro","Footwear","1 548.0",""
"2011","Bulgaria","Percentage of total","Footwear","0.7",""
"2011","Bulgaria","Current prices, million euro","Footwear","191.9",""
"2011","Bulgaria","Chain linked volumes (2010), million euro","Footwear","188.4",""
"2011","Czechia","Percentage of total","Footwear","0.8",""
"2011","Czechia","Current prices, million euro","Footwear","675.3",""
"2011","Czechia","Chain linked volumes (2010), million euro","Footwear","662.8",""
"2011","Denmark","Percentage of total","Footwear","0.9",""
"2011","Denmark","Current prices, million euro","Footwear","977.8",""
"2011","Denmark","Chain linked volumes (2010), million euro","Footwear","938.9",""
"2011","Germany (until 1990 former territory of the FRG)","Percentage of total","Footwear","0.8",""
"2011","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Footwear","11 183.0",""
"2011","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Footwear","11 024.0",""
"2011","Estonia","Percentage of total","Footwear","1.2",""
"2011","Estonia","Current prices, million euro","Footwear","100.7",""
"2011","Estonia","Chain linked volumes (2010), million euro","Footwear","98.6",""
"2011","Ireland","Percentage of total","Footwear",":",""
"2011","Ireland","Current prices, million euro","Footwear","513.0",""
"2011","Ireland","Chain linked volumes (2010), million euro","Footwear",":",""
"2011","Greece","Percentage of total","Footwear","0.9","p"
"2011","Greece","Current prices, million euro","Footwear","1 348.1","p"
"2011","Greece","Chain linked volumes (2010), million euro","Footwear","1 344.6","p"
"2011","Spain","Percentage of total","Footwear","1.1",""
"2011","Spain","Current prices, million euro","Footwear","7 180.0",""
"2011","Spain","Chain linked volumes (2010), million euro","Footwear","7 131.0",""
"2011","France","Percentage of total","Footwear","0.8",""
"2011","France","Current prices, million euro","Footwear","9 213.0",""
"2011","France","Chain linked volumes (2010), million euro","Footwear","9 102.9",""
"2011","Croatia","Percentage of total","Footwear","1.1",""
"2011","Croatia","Current prices, million euro","Footwear","343.1",""
"2011","Croatia","Chain linked volumes (2010), million euro","Footwear","364.4",""
"2011","Italy","Percentage of total","Footwear","1.2",""
"2011","Italy","Current prices, million euro","Footwear","11 687.3",""
"2011","Italy","Chain linked volumes (2010), million euro","Footwear","11 909.6",""
"2011","Cyprus","Percentage of total","Footwear","1.1",""
"2011","Cyprus","Current prices, million euro","Footwear","146.3",""
"2011","Cyprus","Chain linked volumes (2010), million euro","Footwear","143.6",""
"2011","Latvia","Percentage of total","Footwear","1.5",""
"2011","Latvia","Current prices, million euro","Footwear","181.2",""
"2011","Latvia","Chain linked volumes (2010), million euro","Footwear","166.9",""
"2011","Lithuania","Percentage of total","Footwear","1.7",""
"2011","Lithuania","Current prices, million euro","Footwear","333.8",""
"2011","Lithuania","Chain linked volumes (2010), million euro","Footwear","332.2",""
"2011","Luxembourg","Percentage of total","Footwear","1.0",""
"2011","Luxembourg","Current prices, million euro","Footwear","154.1",""
"2011","Luxembourg","Chain linked volumes (2010), million euro","Footwear","152.0",""
"2011","Hungary","Percentage of total","Footwear","0.7",""
"2011","Hungary","Current prices, million euro","Footwear","395.2",""
"2011","Hungary","Chain linked volumes (2010), million euro","Footwear","384.2",""
"2011","Malta","Percentage of total","Footwear","1.2",""
"2011","Malta","Current prices, million euro","Footwear","57.4",""
"2011","Malta","Chain linked volumes (2010), million euro","Footwear","59.1",""
"2011","Netherlands","Percentage of total","Footwear","1.0",""
"2011","Netherlands","Current prices, million euro","Footwear","3 008.0",""
"2011","Netherlands","Chain linked volumes (2010), million euro","Footwear","2 975.6",""
"2011","Austria","Percentage of total","Footwear","1.1",""
"2011","Austria","Current prices, million euro","Footwear","1 802.9",""
"2011","Austria","Chain linked volumes (2010), million euro","Footwear","1 744.0",""
"2011","Poland","Percentage of total","Footwear","1.2",""
"2011","Poland","Current prices, million euro","Footwear","2 739.6",""
"2011","Poland","Chain linked volumes (2010), million euro","Footwear","2 818.2",""
"2011","Portugal","Percentage of total","Footwear","1.5",""
"2011","Portugal","Current prices, million euro","Footwear","1 749.1",""
"2011","Portugal","Chain linked volumes (2010), million euro","Footwear","1 798.4",""
"2011","Romania","Percentage of total","Footwear","0.8",""
"2011","Romania","Current prices, million euro","Footwear","655.6",""
"2011","Romania","Chain linked volumes (2010), million euro","Footwear","649.9",""
"2011","Slovenia","Percentage of total","Footwear","1.3",""
"2011","Slovenia","Current prices, million euro","Footwear","288.5",""
"2011","Slovenia","Chain linked volumes (2010), million euro","Footwear","288.2",""
"2011","Slovakia","Percentage of total","Footwear","1.3",""
"2011","Slovakia","Current prices, million euro","Footwear","515.0",""
"2011","Slovakia","Chain linked volumes (2010), million euro","Footwear","550.4",""
"2011","Finland","Percentage of total","Footwear","0.7",""
"2011","Finland","Current prices, million euro","Footwear","702.0",""
"2011","Finland","Chain linked volumes (2010), million euro","Footwear","703.0",""
"2011","Sweden","Percentage of total","Footwear","0.9",""
"2011","Sweden","Current prices, million euro","Footwear","1 596.0",""
"2011","Sweden","Chain linked volumes (2010), million euro","Footwear","1 467.1",""
"2011","United Kingdom","Percentage of total","Footwear","0.7",""
"2011","United Kingdom","Current prices, million euro","Footwear","8 342.2",""
"2011","United Kingdom","Chain linked volumes (2010), million euro","Footwear","8 718.8",""
"2011","Iceland","Percentage of total","Footwear","0.7",""
"2011","Iceland","Current prices, million euro","Footwear","37.9",""
"2011","Iceland","Chain linked volumes (2010), million euro","Footwear","37.8",""
"2011","Norway","Percentage of total","Footwear","0.8",""
"2011","Norway","Current prices, million euro","Footwear","1 110.3",""
"2011","Norway","Chain linked volumes (2010), million euro","Footwear","1 122.4",""
"2011","Switzerland","Percentage of total","Footwear",":",""
"2011","Switzerland","Current prices, million euro","Footwear",":","c"
"2011","Switzerland","Chain linked volumes (2010), million euro","Footwear",":",""
"2011","Montenegro","Percentage of total","Footwear",":",""
"2011","Montenegro","Current prices, million euro","Footwear",":","c"
"2011","Montenegro","Chain linked volumes (2010), million euro","Footwear",":",""
"2011","North Macedonia","Percentage of total","Footwear","1.6",""
"2011","North Macedonia","Current prices, million euro","Footwear","87.0",""
"2011","North Macedonia","Chain linked volumes (2010), million euro","Footwear",":",""
"2011","Albania","Percentage of total","Footwear",":",""
"2011","Albania","Current prices, million euro","Footwear",":",""
"2011","Albania","Chain linked volumes (2010), million euro","Footwear",":",""
"2011","Serbia","Percentage of total","Footwear","1.3",""
"2011","Serbia","Current prices, million euro","Footwear","331.2",""
"2011","Serbia","Chain linked volumes (2010), million euro","Footwear","310.0",""
"2011","Turkey","Percentage of total","Footwear",":","c"
"2011","Turkey","Current prices, million euro","Footwear",":","c"
"2011","Turkey","Chain linked volumes (2010), million euro","Footwear",":",""
"2011","Bosnia and Herzegovina","Percentage of total","Footwear",":",""
"2011","Bosnia and Herzegovina","Current prices, million euro","Footwear",":",""
"2011","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Footwear",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Footwear",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Footwear","34.1",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Footwear",":",""
"2012","European Union - 27 countries (from 2020)","Percentage of total","Footwear","0.9",""
"2012","European Union - 27 countries (from 2020)","Current prices, million euro","Footwear","59 038.5",""
"2012","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Footwear","58 309.7",""
"2012","European Union - 28 countries (2013-2020)","Percentage of total","Footwear","0.9",""
"2012","European Union - 28 countries (2013-2020)","Current prices, million euro","Footwear","68 895.8",""
"2012","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Footwear","67 909.3",""
"2012","European Union - 15 countries (1995-2004)","Percentage of total","Footwear","0.9",""
"2012","European Union - 15 countries (1995-2004)","Current prices, million euro","Footwear","61 953.1",""
"2012","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Footwear","60 746.6",""
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Footwear","0.9",""
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Footwear","50 540.6",""
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Footwear","49 812.8",""
"2012","Euro area - 19 countries  (from 2015)","Percentage of total","Footwear","0.9",""
"2012","Euro area - 19 countries  (from 2015)","Current prices, million euro","Footwear","51 064.8",""
"2012","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Footwear","50 324.7",""
"2012","Euro area - 12 countries (2001-2006)","Percentage of total","Footwear","0.9",""
"2012","Euro area - 12 countries (2001-2006)","Current prices, million euro","Footwear","49 436.4",""
"2012","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Footwear","48 742.4",""
"2012","Belgium","Percentage of total","Footwear","0.9",""
"2012","Belgium","Current prices, million euro","Footwear","1 679.7",""
"2012","Belgium","Chain linked volumes (2010), million euro","Footwear","1 631.9",""
"2012","Bulgaria","Percentage of total","Footwear","0.7",""
"2012","Bulgaria","Current prices, million euro","Footwear","196.9",""
"2012","Bulgaria","Chain linked volumes (2010), million euro","Footwear","193.7",""
"2012","Czechia","Percentage of total","Footwear","0.8",""
"2012","Czechia","Current prices, million euro","Footwear","644.2",""
"2012","Czechia","Chain linked volumes (2010), million euro","Footwear","618.0",""
"2012","Denmark","Percentage of total","Footwear","0.9",""
"2012","Denmark","Current prices, million euro","Footwear","1 055.5",""
"2012","Denmark","Chain linked volumes (2010), million euro","Footwear","963.6",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of total","Footwear","0.8",""
"2012","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Footwear","11 569.0",""
"2012","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Footwear","11 210.5",""
"2012","Estonia","Percentage of total","Footwear","1.2",""
"2012","Estonia","Current prices, million euro","Footwear","117.0",""
"2012","Estonia","Chain linked volumes (2010), million euro","Footwear","111.2",""
"2012","Ireland","Percentage of total","Footwear",":",""
"2012","Ireland","Current prices, million euro","Footwear","531.5",""
"2012","Ireland","Chain linked volumes (2010), million euro","Footwear",":",""
"2012","Greece","Percentage of total","Footwear","0.9","p"
"2012","Greece","Current prices, million euro","Footwear","1 215.4","p"
"2012","Greece","Chain linked volumes (2010), million euro","Footwear","1 199.1","p"
"2012","Spain","Percentage of total","Footwear","1.1",""
"2012","Spain","Current prices, million euro","Footwear","6 691.0",""
"2012","Spain","Chain linked volumes (2010), million euro","Footwear","6 610.7",""
"2012","France","Percentage of total","Footwear","0.8",""
"2012","France","Current prices, million euro","Footwear","9 138.0",""
"2012","France","Chain linked volumes (2010), million euro","Footwear","8 892.1",""
"2012","Croatia","Percentage of total","Footwear","1.2",""
"2012","Croatia","Current prices, million euro","Footwear","393.2",""
"2012","Croatia","Chain linked volumes (2010), million euro","Footwear","432.6",""
"2012","Italy","Percentage of total","Footwear","1.1",""
"2012","Italy","Current prices, million euro","Footwear","11 323.8",""
"2012","Italy","Chain linked volumes (2010), million euro","Footwear","11 286.8",""
"2012","Cyprus","Percentage of total","Footwear","0.9",""
"2012","Cyprus","Current prices, million euro","Footwear","130.2",""
"2012","Cyprus","Chain linked volumes (2010), million euro","Footwear","131.2",""
"2012","Latvia","Percentage of total","Footwear","1.4",""
"2012","Latvia","Current prices, million euro","Footwear","182.4",""
"2012","Latvia","Chain linked volumes (2010), million euro","Footwear","170.3",""
"2012","Lithuania","Percentage of total","Footwear","1.6",""
"2012","Lithuania","Current prices, million euro","Footwear","341.8",""
"2012","Lithuania","Chain linked volumes (2010), million euro","Footwear","340.9",""
"2012","Luxembourg","Percentage of total","Footwear","0.9",""
"2012","Luxembourg","Current prices, million euro","Footwear","151.7",""
"2012","Luxembourg","Chain linked volumes (2010), million euro","Footwear","147.9",""
"2012","Hungary","Percentage of total","Footwear","0.7",""
"2012","Hungary","Current prices, million euro","Footwear","391.2",""
"2012","Hungary","Chain linked volumes (2010), million euro","Footwear","383.0",""
"2012","Malta","Percentage of total","Footwear","1.2",""
"2012","Malta","Current prices, million euro","Footwear","55.0",""
"2012","Malta","Chain linked volumes (2010), million euro","Footwear","55.8",""
"2012","Netherlands","Percentage of total","Footwear","1.0",""
"2012","Netherlands","Current prices, million euro","Footwear","2 936.0",""
"2012","Netherlands","Chain linked volumes (2010), million euro","Footwear","2 914.0",""
"2012","Austria","Percentage of total","Footwear","1.1",""
"2012","Austria","Current prices, million euro","Footwear","1 845.1",""
"2012","Austria","Chain linked volumes (2010), million euro","Footwear","1 704.6",""
"2012","Poland","Percentage of total","Footwear","1.3",""
"2012","Poland","Current prices, million euro","Footwear","3 018.0",""
"2012","Poland","Chain linked volumes (2010), million euro","Footwear","3 281.1",""
"2012","Portugal","Percentage of total","Footwear","1.5",""
"2012","Portugal","Current prices, million euro","Footwear","1 669.3",""
"2012","Portugal","Chain linked volumes (2010), million euro","Footwear","1 780.9",""
"2012","Romania","Percentage of total","Footwear","0.8",""
"2012","Romania","Current prices, million euro","Footwear","670.8",""
"2012","Romania","Chain linked volumes (2010), million euro","Footwear","675.2",""
"2012","Slovenia","Percentage of total","Footwear","1.3",""
"2012","Slovenia","Current prices, million euro","Footwear","282.7",""
"2012","Slovenia","Chain linked volumes (2010), million euro","Footwear","276.4",""
"2012","Slovakia","Percentage of total","Footwear","1.3",""
"2012","Slovakia","Current prices, million euro","Footwear","519.3",""
"2012","Slovakia","Chain linked volumes (2010), million euro","Footwear","543.5",""
"2012","Finland","Percentage of total","Footwear","0.7",""
"2012","Finland","Current prices, million euro","Footwear","706.0",""
"2012","Finland","Chain linked volumes (2010), million euro","Footwear","696.0",""
"2012","Sweden","Percentage of total","Footwear","0.8",""
"2012","Sweden","Current prices, million euro","Footwear","1 603.8",""
"2012","Sweden","Chain linked volumes (2010), million euro","Footwear","1 442.7",""
"2012","United Kingdom","Percentage of total","Footwear","0.8",""
"2012","United Kingdom","Current prices, million euro","Footwear","9 857.3",""
"2012","United Kingdom","Chain linked volumes (2010), million euro","Footwear","9 642.4",""
"2012","Iceland","Percentage of total","Footwear","0.7",""
"2012","Iceland","Current prices, million euro","Footwear","42.2",""
"2012","Iceland","Chain linked volumes (2010), million euro","Footwear","39.9",""
"2012","Norway","Percentage of total","Footwear","0.8",""
"2012","Norway","Current prices, million euro","Footwear","1 165.5",""
"2012","Norway","Chain linked volumes (2010), million euro","Footwear","1 131.0",""
"2012","Switzerland","Percentage of total","Footwear",":",""
"2012","Switzerland","Current prices, million euro","Footwear",":","c"
"2012","Switzerland","Chain linked volumes (2010), million euro","Footwear",":",""
"2012","Montenegro","Percentage of total","Footwear",":",""
"2012","Montenegro","Current prices, million euro","Footwear",":","c"
"2012","Montenegro","Chain linked volumes (2010), million euro","Footwear",":",""
"2012","North Macedonia","Percentage of total","Footwear","1.7",""
"2012","North Macedonia","Current prices, million euro","Footwear","91.2",""
"2012","North Macedonia","Chain linked volumes (2010), million euro","Footwear",":",""
"2012","Albania","Percentage of total","Footwear",":",""
"2012","Albania","Current prices, million euro","Footwear",":",""
"2012","Albania","Chain linked volumes (2010), million euro","Footwear",":",""
"2012","Serbia","Percentage of total","Footwear","1.3",""
"2012","Serbia","Current prices, million euro","Footwear","313.9",""
"2012","Serbia","Chain linked volumes (2010), million euro","Footwear","318.1",""
"2012","Turkey","Percentage of total","Footwear",":","c"
"2012","Turkey","Current prices, million euro","Footwear",":","c"
"2012","Turkey","Chain linked volumes (2010), million euro","Footwear",":",""
"2012","Bosnia and Herzegovina","Percentage of total","Footwear",":",""
"2012","Bosnia and Herzegovina","Current prices, million euro","Footwear",":",""
"2012","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Footwear",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Footwear",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Footwear","32.9",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Footwear",":",""
"2013","European Union - 27 countries (from 2020)","Percentage of total","Footwear","0.9",""
"2013","European Union - 27 countries (from 2020)","Current prices, million euro","Footwear","59 181.4",""
"2013","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Footwear","58 299.6",""
"2013","European Union - 28 countries (2013-2020)","Percentage of total","Footwear","0.9",""
