"TIME","GEO","NA_ITEM","PPP_CAT","Value","Flag and Footnotes"
"2011","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Households appliances","100.6",""
"2011","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Households appliances","100.7",""
"2011","Belgium","Price level indices (EU28=100)","Households appliances","106.9",""
"2011","Bulgaria","Price level indices (EU28=100)","Households appliances","83.7",""
"2011","Czechia","Price level indices (EU28=100)","Households appliances","95.7",""
"2011","Denmark","Price level indices (EU28=100)","Households appliances","120.6",""
"2011","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Households appliances","93.3",""
"2011","Estonia","Price level indices (EU28=100)","Households appliances","93.1",""
"2011","Ireland","Price level indices (EU28=100)","Households appliances","92.0",""
"2011","Greece","Price level indices (EU28=100)","Households appliances","96.4",""
"2011","Spain","Price level indices (EU28=100)","Households appliances","107.7",""
"2011","France","Price level indices (EU28=100)","Households appliances","105.5",""
"2011","Croatia","Price level indices (EU28=100)","Households appliances","99.9",""
"2011","Italy","Price level indices (EU28=100)","Households appliances","108.3",""
"2011","Cyprus","Price level indices (EU28=100)","Households appliances","116.2",""
"2011","Latvia","Price level indices (EU28=100)","Households appliances","84.3",""
"2011","Lithuania","Price level indices (EU28=100)","Households appliances","88.5",""
"2011","Luxembourg","Price level indices (EU28=100)","Households appliances","97.1",""
"2011","Hungary","Price level indices (EU28=100)","Households appliances","82.2",""
"2011","Malta","Price level indices (EU28=100)","Households appliances","134.8",""
"2011","Netherlands","Price level indices (EU28=100)","Households appliances","91.5",""
"2011","Austria","Price level indices (EU28=100)","Households appliances","99.7",""
"2011","Poland","Price level indices (EU28=100)","Households appliances","78.5",""
"2011","Portugal","Price level indices (EU28=100)","Households appliances","91.8",""
"2011","Romania","Price level indices (EU28=100)","Households appliances","82.9",""
"2011","Slovenia","Price level indices (EU28=100)","Households appliances","105.5",""
"2011","Slovakia","Price level indices (EU28=100)","Households appliances","91.1",""
"2011","Finland","Price level indices (EU28=100)","Households appliances","109.3",""
"2011","Sweden","Price level indices (EU28=100)","Households appliances","127.8",""
"2011","United Kingdom","Price level indices (EU28=100)","Households appliances","104.3",""
"2011","Iceland","Price level indices (EU28=100)","Households appliances","149.3",""
"2011","Norway","Price level indices (EU28=100)","Households appliances","130.1",""
"2011","Switzerland","Price level indices (EU28=100)","Households appliances","125.4",""
"2011","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Households appliances","91.0",""
"2011","Montenegro","Price level indices (EU28=100)","Households appliances","81.7",""
"2011","North Macedonia","Price level indices (EU28=100)","Households appliances","76.4",""
"2011","Albania","Price level indices (EU28=100)","Households appliances","97.4",""
"2011","Serbia","Price level indices (EU28=100)","Households appliances","95.5",""
"2011","Turkey","Price level indices (EU28=100)","Households appliances","88.9",""
"2011","Bosnia and Herzegovina","Price level indices (EU28=100)","Households appliances","91.5",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Households appliances",":",""
"2011","United States","Price level indices (EU28=100)","Households appliances",":",""
"2011","Japan","Price level indices (EU28=100)","Households appliances",":",""
"2012","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Households appliances","98.7",""
"2012","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Households appliances","100.0",""
"2012","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Households appliances","100.0",""
"2012","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Households appliances","100.5",""
"2012","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Households appliances","102.0",""
"2012","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Households appliances","100.1",""
"2012","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Households appliances","100.2",""
"2012","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Households appliances","100.2",""
"2012","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Households appliances","100.2",""
"2012","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Households appliances","100.3",""
"2012","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Households appliances","100.2",""
"2012","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Households appliances","100.2",""
"2012","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Households appliances","100.3",""
"2012","Belgium","Price level indices (EU28=100)","Households appliances","105.8",""
"2012","Bulgaria","Price level indices (EU28=100)","Households appliances","83.8",""
"2012","Czechia","Price level indices (EU28=100)","Households appliances","97.2",""
"2012","Denmark","Price level indices (EU28=100)","Households appliances","114.3",""
"2012","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Households appliances","97.0",""
"2012","Estonia","Price level indices (EU28=100)","Households appliances","94.2",""
"2012","Ireland","Price level indices (EU28=100)","Households appliances","95.1",""
"2012","Greece","Price level indices (EU28=100)","Households appliances","93.8",""
"2012","Spain","Price level indices (EU28=100)","Households appliances","100.5",""
"2012","France","Price level indices (EU28=100)","Households appliances","105.5",""
"2012","Croatia","Price level indices (EU28=100)","Households appliances","96.6",""
"2012","Italy","Price level indices (EU28=100)","Households appliances","102.2",""
"2012","Cyprus","Price level indices (EU28=100)","Households appliances","123.4",""
"2012","Latvia","Price level indices (EU28=100)","Households appliances","92.5",""
"2012","Lithuania","Price level indices (EU28=100)","Households appliances","93.8",""
"2012","Luxembourg","Price level indices (EU28=100)","Households appliances","94.2",""
"2012","Hungary","Price level indices (EU28=100)","Households appliances","76.9",""
"2012","Malta","Price level indices (EU28=100)","Households appliances","136.4",""
"2012","Netherlands","Price level indices (EU28=100)","Households appliances","100.0",""
"2012","Austria","Price level indices (EU28=100)","Households appliances","93.2",""
"2012","Poland","Price level indices (EU28=100)","Households appliances","81.4",""
"2012","Portugal","Price level indices (EU28=100)","Households appliances","90.2",""
"2012","Romania","Price level indices (EU28=100)","Households appliances","76.5",""
"2012","Slovenia","Price level indices (EU28=100)","Households appliances","102.4",""
"2012","Slovakia","Price level indices (EU28=100)","Households appliances","91.0",""
"2012","Finland","Price level indices (EU28=100)","Households appliances","108.2",""
"2012","Sweden","Price level indices (EU28=100)","Households appliances","120.1",""
"2012","United Kingdom","Price level indices (EU28=100)","Households appliances","108.6",""
"2012","Iceland","Price level indices (EU28=100)","Households appliances","149.3",""
"2012","Norway","Price level indices (EU28=100)","Households appliances","126.8",""
"2012","Switzerland","Price level indices (EU28=100)","Households appliances","115.3",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Households appliances","86.9",""
"2012","Montenegro","Price level indices (EU28=100)","Households appliances","86.1",""
"2012","North Macedonia","Price level indices (EU28=100)","Households appliances","74.9",""
"2012","Albania","Price level indices (EU28=100)","Households appliances","98.0",""
"2012","Serbia","Price level indices (EU28=100)","Households appliances","84.3",""
"2012","Turkey","Price level indices (EU28=100)","Households appliances","96.2",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Households appliances","91.7",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Households appliances",":",""
"2012","United States","Price level indices (EU28=100)","Households appliances",":",""
"2012","Japan","Price level indices (EU28=100)","Households appliances",":",""
"2013","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Households appliances","99.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Households appliances","100.0",""
"2013","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Households appliances","100.0",""
"2013","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Households appliances","100.5",""
"2013","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Households appliances","102.2",""
"2013","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Households appliances","100.7",""
"2013","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Households appliances","100.7",""
"2013","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Households appliances","100.7",""
"2013","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Households appliances","100.8",""
"2013","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Households appliances","100.9",""
"2013","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Households appliances","100.8",""
"2013","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Households appliances","100.8",""
"2013","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Households appliances","100.9",""
"2013","Belgium","Price level indices (EU28=100)","Households appliances","107.6",""
"2013","Bulgaria","Price level indices (EU28=100)","Households appliances","85.5",""
"2013","Czechia","Price level indices (EU28=100)","Households appliances","90.9",""
"2013","Denmark","Price level indices (EU28=100)","Households appliances","115.2",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Households appliances","97.4",""
"2013","Estonia","Price level indices (EU28=100)","Households appliances","94.8",""
"2013","Ireland","Price level indices (EU28=100)","Households appliances","95.3",""
"2013","Greece","Price level indices (EU28=100)","Households appliances","92.2",""
"2013","Spain","Price level indices (EU28=100)","Households appliances","101.9",""
"2013","France","Price level indices (EU28=100)","Households appliances","104.9",""
"2013","Croatia","Price level indices (EU28=100)","Households appliances","97.2",""
"2013","Italy","Price level indices (EU28=100)","Households appliances","103.9",""
"2013","Cyprus","Price level indices (EU28=100)","Households appliances","118.5",""
"2013","Latvia","Price level indices (EU28=100)","Households appliances","94.4",""
"2013","Lithuania","Price level indices (EU28=100)","Households appliances","94.4",""
"2013","Luxembourg","Price level indices (EU28=100)","Households appliances","95.2",""
"2013","Hungary","Price level indices (EU28=100)","Households appliances","76.6",""
"2013","Malta","Price level indices (EU28=100)","Households appliances","143.3",""
"2013","Netherlands","Price level indices (EU28=100)","Households appliances","99.6",""
"2013","Austria","Price level indices (EU28=100)","Households appliances","95.2",""
"2013","Poland","Price level indices (EU28=100)","Households appliances","81.1",""
"2013","Portugal","Price level indices (EU28=100)","Households appliances","91.4",""
"2013","Romania","Price level indices (EU28=100)","Households appliances","80.1",""
"2013","Slovenia","Price level indices (EU28=100)","Households appliances","101.5",""
"2013","Slovakia","Price level indices (EU28=100)","Households appliances","91.9",""
"2013","Finland","Price level indices (EU28=100)","Households appliances","109.8",""
"2013","Sweden","Price level indices (EU28=100)","Households appliances","119.4",""
"2013","United Kingdom","Price level indices (EU28=100)","Households appliances","106.8",""
"2013","Iceland","Price level indices (EU28=100)","Households appliances","152.6",""
"2013","Norway","Price level indices (EU28=100)","Households appliances","121.3",""
"2013","Switzerland","Price level indices (EU28=100)","Households appliances","112.2",""
"2013","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Households appliances","90.7",""
"2013","Montenegro","Price level indices (EU28=100)","Households appliances","87.7",""
"2013","North Macedonia","Price level indices (EU28=100)","Households appliances","77.1",""
"2013","Albania","Price level indices (EU28=100)","Households appliances","100.8",""
"2013","Serbia","Price level indices (EU28=100)","Households appliances","91.0",""
"2013","Turkey","Price level indices (EU28=100)","Households appliances","90.8",""
"2013","Bosnia and Herzegovina","Price level indices (EU28=100)","Households appliances","92.2",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Households appliances","87.9",""
"2013","United States","Price level indices (EU28=100)","Households appliances",":",""
"2013","Japan","Price level indices (EU28=100)","Households appliances",":",""
"2014","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Households appliances","98.0",""
"2014","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Households appliances","100.0",""
"2014","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Households appliances","100.0",""
"2014","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Households appliances","100.4",""
"2014","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Households appliances","102.4",""
"2014","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Households appliances","99.9",""
"2014","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Households appliances","99.9",""
"2014","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Households appliances","100.0",""
"2014","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Households appliances","100.0",""
"2014","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Households appliances","100.1",""
"2014","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Households appliances","100.0",""
"2014","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Households appliances","100.0",""
"2014","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Households appliances","100.2",""
"2014","Belgium","Price level indices (EU28=100)","Households appliances","108.1",""
"2014","Bulgaria","Price level indices (EU28=100)","Households appliances","83.0",""
"2014","Czechia","Price level indices (EU28=100)","Households appliances","84.0",""
"2014","Denmark","Price level indices (EU28=100)","Households appliances","114.1",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Households appliances","96.4",""
"2014","Estonia","Price level indices (EU28=100)","Households appliances","94.7",""
"2014","Ireland","Price level indices (EU28=100)","Households appliances","94.7",""
"2014","Greece","Price level indices (EU28=100)","Households appliances","90.1",""
"2014","Spain","Price level indices (EU28=100)","Households appliances","99.3",""
"2014","France","Price level indices (EU28=100)","Households appliances","103.2",""
"2014","Croatia","Price level indices (EU28=100)","Households appliances","96.8",""
"2014","Italy","Price level indices (EU28=100)","Households appliances","104.6",""
"2014","Cyprus","Price level indices (EU28=100)","Households appliances","109.2",""
"2014","Latvia","Price level indices (EU28=100)","Households appliances","93.3",""
"2014","Lithuania","Price level indices (EU28=100)","Households appliances","93.6",""
"2014","Luxembourg","Price level indices (EU28=100)","Households appliances","94.9",""
"2014","Hungary","Price level indices (EU28=100)","Households appliances","75.1",""
"2014","Malta","Price level indices (EU28=100)","Households appliances","147.9",""
"2014","Netherlands","Price level indices (EU28=100)","Households appliances","102.0",""
"2014","Austria","Price level indices (EU28=100)","Households appliances","96.0",""
"2014","Poland","Price level indices (EU28=100)","Households appliances","80.2",""
"2014","Portugal","Price level indices (EU28=100)","Households appliances","91.5",""
"2014","Romania","Price level indices (EU28=100)","Households appliances","81.8",""
"2014","Slovenia","Price level indices (EU28=100)","Households appliances","96.5",""
"2014","Slovakia","Price level indices (EU28=100)","Households appliances","92.6",""
"2014","Finland","Price level indices (EU28=100)","Households appliances","110.3",""
"2014","Sweden","Price level indices (EU28=100)","Households appliances","111.0",""
"2014","United Kingdom","Price level indices (EU28=100)","Households appliances","112.9",""
"2014","Iceland","Price level indices (EU28=100)","Households appliances","156.1",""
"2014","Norway","Price level indices (EU28=100)","Households appliances","116.2",""
"2014","Switzerland","Price level indices (EU28=100)","Households appliances","110.1",""
"2014","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Households appliances","89.6",""
"2014","Montenegro","Price level indices (EU28=100)","Households appliances","87.5",""
"2014","North Macedonia","Price level indices (EU28=100)","Households appliances","76.2",""
"2014","Albania","Price level indices (EU28=100)","Households appliances","100.7",""
"2014","Serbia","Price level indices (EU28=100)","Households appliances","88.7",""
"2014","Turkey","Price level indices (EU28=100)","Households appliances","85.2",""
"2014","Bosnia and Herzegovina","Price level indices (EU28=100)","Households appliances","92.3",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Households appliances","83.2",""
"2014","United States","Price level indices (EU28=100)","Households appliances",":",""
"2014","Japan","Price level indices (EU28=100)","Households appliances",":",""
"2015","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Households appliances","98.5",""
"2015","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Households appliances","100.0",""
"2015","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Households appliances","100.0",""
"2015","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Households appliances","100.3",""
"2015","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Households appliances","102.6",""
"2015","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Households appliances","100.6",""
"2015","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Households appliances","100.7",""
"2015","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Households appliances","100.7",""
"2015","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Households appliances","100.8",""
"2015","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Households appliances","100.9",""
"2015","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Households appliances","100.9",""
"2015","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Households appliances","100.9",""
"2015","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Households appliances","101.0",""
"2015","Belgium","Price level indices (EU28=100)","Households appliances","103.1",""
"2015","Bulgaria","Price level indices (EU28=100)","Households appliances","81.3",""
"2015","Czechia","Price level indices (EU28=100)","Households appliances","87.9",""
"2015","Denmark","Price level indices (EU28=100)","Households appliances","111.1",""
"2015","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Households appliances","98.2",""
"2015","Estonia","Price level indices (EU28=100)","Households appliances","90.4",""
"2015","Ireland","Price level indices (EU28=100)","Households appliances","98.6",""
"2015","Greece","Price level indices (EU28=100)","Households appliances","92.2",""
"2015","Spain","Price level indices (EU28=100)","Households appliances","100.6",""
"2015","France","Price level indices (EU28=100)","Households appliances","104.3",""
"2015","Croatia","Price level indices (EU28=100)","Households appliances","91.0",""
"2015","Italy","Price level indices (EU28=100)","Households appliances","105.1",""
"2015","Cyprus","Price level indices (EU28=100)","Households appliances","118.2",""
"2015","Latvia","Price level indices (EU28=100)","Households appliances","84.2",""
"2015","Lithuania","Price level indices (EU28=100)","Households appliances","90.7",""
"2015","Luxembourg","Price level indices (EU28=100)","Households appliances","111.2",""
"2015","Hungary","Price level indices (EU28=100)","Households appliances","84.0",""
"2015","Malta","Price level indices (EU28=100)","Households appliances","121.9",""
"2015","Netherlands","Price level indices (EU28=100)","Households appliances","96.6",""
"2015","Austria","Price level indices (EU28=100)","Households appliances","91.0",""
"2015","Poland","Price level indices (EU28=100)","Households appliances","77.1",""
"2015","Portugal","Price level indices (EU28=100)","Households appliances","111.9",""
"2015","Romania","Price level indices (EU28=100)","Households appliances","88.8",""
"2015","Slovenia","Price level indices (EU28=100)","Households appliances","98.1",""
"2015","Slovakia","Price level indices (EU28=100)","Households appliances","87.9",""
"2015","Finland","Price level indices (EU28=100)","Households appliances","105.2",""
"2015","Sweden","Price level indices (EU28=100)","Households appliances","117.8",""
