"TIME","GEO","CROPS","STRUCPRO","Value","Flag and Footnotes"
"2011","Latvia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","140.80",""
"2011","Lithuania","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","85.00",""
"2011","Lithuania","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","175.50",""
"2011","Luxembourg","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","4.61",""
"2011","Luxembourg","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","4.68",""
"2011","Hungary","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","75.17",""
"2011","Hungary","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","128.39",""
"2011","Malta","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2011","Malta","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2011","Netherlands","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","5.83",""
"2011","Netherlands","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","7.81",""
"2011","Austria","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","217.11",""
"2011","Austria","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","129.84",""
"2011","Poland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","2 810.51",""
"2011","Poland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","4 442.34",""
"2011","Portugal","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","19.03",""
"2011","Portugal","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","49.94",""
"2011","Romania","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","31.38",""
"2011","Romania","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","375.86",""
"2011","Slovenia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","2.84",""
"2011","Slovenia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","5.82",""
"2011","Slovakia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","41.20",""
"2011","Slovakia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","37.80",""
"2011","Finland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","79.68",""
"2011","Finland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","1 116.93",""
"2011","Sweden","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","126.50",""
"2011","Sweden","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","760.90",""
"2011","United Kingdom","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","36.78",""
"2011","United Kingdom","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","633.30",""
"2011","Iceland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00","n"
"2011","Iceland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.20",""
"2011","Norway","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","15.81",""
"2011","Norway","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","228.31",""
"2011","Switzerland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","13.07",""
"2011","Switzerland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","9.84",""
"2011","Montenegro","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.55",""
"2011","Montenegro","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.46",""
"2011","North Macedonia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","8.39",""
"2011","North Macedonia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","4.65",""
"2011","Albania","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","3.32",""
"2011","Albania","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)",":",""
"2011","Serbia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","12.79",""
"2011","Serbia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","82.58",""
"2011","Turkey","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","366.00",""
"2011","Turkey","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","218.00",""
"2011","Bosnia and Herzegovina","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","9.78","e"
"2011","Bosnia and Herzegovina","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","27.32","e"
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","1.50",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","11.10",""
"2012","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","9 015.29",""
"2012","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","12 090.62",""
"2012","European Union - 27 countries (from 2020)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","8 984.94",""
"2012","European Union - 27 countries (from 2020)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","11 540.04",""
"2012","European Union - 28 countries (2013-2020)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","9 017.74",""
"2012","European Union - 28 countries (2013-2020)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","12 186.26",""
"2012","Belgium","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","2.57",""
"2012","Belgium","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","17.46",""
"2012","Bulgaria","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","22.95",""
"2012","Bulgaria","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","33.78",""
"2012","Czechia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","148.08",""
"2012","Czechia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","180.49",""
"2012","Denmark","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","379.93",""
"2012","Denmark","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","298.98",""
"2012","Germany (until 1990 former territory of the FRG)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","3 878.40",""
"2012","Germany (until 1990 former territory of the FRG)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","908.00",""
"2012","Estonia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","57.10",""
"2012","Estonia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","83.10",""
"2012","Ireland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2012","Ireland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","147.82",""
"2012","Greece","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","29.03",""
"2012","Greece","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","127.59",""
"2012","Spain","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","298.84",""
"2012","Spain","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","700.12",""
"2012","France","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","158.44",""
"2012","France","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","638.69",""
"2012","Croatia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","2.45",""
"2012","Croatia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","95.64",""
"2012","Italy","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","15.90",""
"2012","Italy","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","288.96",""
"2012","Cyprus","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00","n"
"2012","Cyprus","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.80",""
"2012","Latvia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","124.20",""
"2012","Latvia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","155.10",""
"2012","Lithuania","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","156.60",""
"2012","Lithuania","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","213.50",""
"2012","Luxembourg","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","5.60",""
"2012","Luxembourg","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","5.45",""
"2012","Hungary","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","78.38",""
"2012","Hungary","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","136.35",""
"2012","Malta","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2012","Malta","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2012","Netherlands","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","8.86",""
"2012","Netherlands","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","9.77",""
"2012","Austria","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","218.85",""
"2012","Austria","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","110.97",""
"2012","Poland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","3 107.44",""
"2012","Poland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","5 053.55",""
"2012","Portugal","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","15.30",""
"2012","Portugal","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","31.57",""
"2012","Romania","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","18.24",""
"2012","Romania","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","339.00",""
"2012","Slovenia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","3.42",""
"2012","Slovenia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","4.35",""
"2012","Slovakia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","49.40",""
"2012","Slovakia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","33.72",""
"2012","Finland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","65.07",""
"2012","Finland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","1 140.71",""
"2012","Sweden","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","139.90",""
"2012","Sweden","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","784.60",""
"2012","United Kingdom","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","32.81",""
"2012","United Kingdom","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","646.22",""
"2012","Iceland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2012","Iceland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2012","Norway","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","4.94",""
"2012","Norway","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","229.30",""
"2012","Switzerland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","10.79",""
"2012","Switzerland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","9.52",""
"2012","Montenegro","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.33",""
"2012","Montenegro","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.29",""
"2012","North Macedonia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","7.37",""
"2012","North Macedonia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","3.94",""
"2012","Albania","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","3.32",""
"2012","Albania","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)",":",""
"2012","Serbia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","10.64",""
"2012","Serbia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","77.26",""
"2012","Turkey","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","371.00",""
"2012","Turkey","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","210.00",""
"2012","Bosnia and Herzegovina","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","10.87","e"
"2012","Bosnia and Herzegovina","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","27.13","e"
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.70",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","4.90",""
"2013","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)",":",""
"2013","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","11 407.96",""
"2013","European Union - 27 countries (from 2020)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)",":",""
"2013","European Union - 27 countries (from 2020)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","10 510.44",""
"2013","European Union - 28 countries (2013-2020)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)",":",""
"2013","European Union - 28 countries (2013-2020)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","11 468.84",""
"2013","Belgium","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","2.95",""
"2013","Belgium","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","22.94",""
"2013","Bulgaria","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","30.24",""
"2013","Bulgaria","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","36.85",""
"2013","Czechia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","177.09",""
"2013","Czechia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","143.57",""
"2013","Denmark","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","520.67",""
"2013","Denmark","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","275.46",""
"2013","Germany (until 1990 former territory of the FRG)","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","4 689.10",""
"2013","Germany (until 1990 former territory of the FRG)","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","709.00",""
"2013","Estonia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","21.90",""
"2013","Estonia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","96.60",""
"2013","Ireland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2013","Ireland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","184.87",""
"2013","Greece","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","35.39",""
"2013","Greece","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","122.71",""
"2013","Spain","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","450.43",""
"2013","Spain","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","988.87",""
"2013","France","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","141.41",""
"2013","France","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","642.52",""
"2013","Croatia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","2.99",""
"2013","Croatia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","60.88",""
"2013","Italy","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)",":",""
"2013","Italy","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","253.81",""
"2013","Cyprus","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00","n"
"2013","Cyprus","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.74",""
"2013","Latvia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","75.60",""
"2013","Latvia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","158.10",""
"2013","Lithuania","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","96.50",""
"2013","Lithuania","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","210.70",""
"2013","Luxembourg","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","5.33",""
"2013","Luxembourg","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","6.35",""
"2013","Hungary","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","107.88",""
"2013","Hungary","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","130.83",""
"2013","Malta","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2013","Malta","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
"2013","Netherlands","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","6.91",""
"2013","Netherlands","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","9.77",""
"2013","Austria","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","248.92",""
"2013","Austria","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","100.96",""
"2013","Poland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","3 776.86",""
"2013","Poland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","3 683.17",""
"2013","Portugal","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","18.85",""
"2013","Portugal","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","64.82",""
"2013","Romania","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","23.81",""
"2013","Romania","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","373.78",""
"2013","Slovenia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","5.01",""
"2013","Slovenia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","3.11",""
"2013","Slovakia","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","86.47",""
"2013","Slovakia","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","30.63",""
"2013","Finland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","26.09",""
"2013","Finland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","1 276.62",""
"2013","Sweden","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","142.00",""
"2013","Sweden","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","922.80",""
"2013","United Kingdom","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","34.81",""
"2013","United Kingdom","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","958.40",""
"2013","Iceland","Rye and winter cereal mixtures (maslin)","Harvested production in EU standard humidity (1000 t)","0.00","n"
"2013","Iceland","Oats and spring cereal mixtures (mixed grain other than maslin)","Harvested production in EU standard humidity (1000 t)","0.00",""
