"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2011","France","Current prices, million euro","Clothing","35 574.0",""
"2011","France","Chain linked volumes (2010), million euro","Clothing","35 380.0",""
"2011","Croatia","Percentage of total","Clothing","2.9",""
"2011","Croatia","Current prices, million euro","Clothing","923.8",""
"2011","Croatia","Chain linked volumes (2010), million euro","Clothing","973.0",""
"2011","Italy","Percentage of total","Clothing","5.3",""
"2011","Italy","Current prices, million euro","Clothing","53 858.6",""
"2011","Italy","Chain linked volumes (2010), million euro","Clothing","53 882.3",""
"2011","Cyprus","Percentage of total","Clothing","4.3",""
"2011","Cyprus","Current prices, million euro","Clothing","586.8",""
"2011","Cyprus","Chain linked volumes (2010), million euro","Clothing","594.4",""
"2011","Latvia","Percentage of total","Clothing","3.8",""
"2011","Latvia","Current prices, million euro","Clothing","457.4",""
"2011","Latvia","Chain linked volumes (2010), million euro","Clothing","459.1",""
"2011","Lithuania","Percentage of total","Clothing","4.2",""
"2011","Lithuania","Current prices, million euro","Clothing","814.1",""
"2011","Lithuania","Chain linked volumes (2010), million euro","Clothing","809.9",""
"2011","Luxembourg","Percentage of total","Clothing","4.3",""
"2011","Luxembourg","Current prices, million euro","Clothing","674.9",""
"2011","Luxembourg","Chain linked volumes (2010), million euro","Clothing","667.6",""
"2011","Hungary","Percentage of total","Clothing","2.1",""
"2011","Hungary","Current prices, million euro","Clothing","1 145.3",""
"2011","Hungary","Chain linked volumes (2010), million euro","Clothing","1 128.3",""
"2011","Malta","Percentage of total","Clothing","3.1",""
"2011","Malta","Current prices, million euro","Clothing","145.1",""
"2011","Malta","Chain linked volumes (2010), million euro","Clothing","146.3",""
"2011","Netherlands","Percentage of total","Clothing","4.4",""
"2011","Netherlands","Current prices, million euro","Clothing","12 649.0",""
"2011","Netherlands","Chain linked volumes (2010), million euro","Clothing","12 464.1",""
"2011","Austria","Percentage of total","Clothing","5.0",""
"2011","Austria","Current prices, million euro","Clothing","8 209.5",""
"2011","Austria","Chain linked volumes (2010), million euro","Clothing","7 995.5",""
"2011","Poland","Percentage of total","Clothing","3.1",""
"2011","Poland","Current prices, million euro","Clothing","7 132.2",""
"2011","Poland","Chain linked volumes (2010), million euro","Clothing","7 474.7",""
"2011","Portugal","Percentage of total","Clothing","4.4",""
"2011","Portugal","Current prices, million euro","Clothing","5 223.7",""
"2011","Portugal","Chain linked volumes (2010), million euro","Clothing","5 434.9",""
"2011","Romania","Percentage of total","Clothing","2.5",""
"2011","Romania","Current prices, million euro","Clothing","2 032.0",""
"2011","Romania","Chain linked volumes (2010), million euro","Clothing","2 016.3",""
"2011","Slovenia","Percentage of total","Clothing","4.2",""
"2011","Slovenia","Current prices, million euro","Clothing","918.3",""
"2011","Slovenia","Chain linked volumes (2010), million euro","Clothing","938.0",""
"2011","Slovakia","Percentage of total","Clothing","2.8",""
"2011","Slovakia","Current prices, million euro","Clothing","1 103.7",""
"2011","Slovakia","Chain linked volumes (2010), million euro","Clothing","1 158.2",""
"2011","Finland","Percentage of total","Clothing","3.9",""
"2011","Finland","Current prices, million euro","Clothing","3 962.0",""
"2011","Finland","Chain linked volumes (2010), million euro","Clothing","3 884.0",""
"2011","Sweden","Percentage of total","Clothing","3.8",""
"2011","Sweden","Current prices, million euro","Clothing","7 011.1",""
"2011","Sweden","Chain linked volumes (2010), million euro","Clothing","6 523.0",""
"2011","United Kingdom","Percentage of total","Clothing","4.5",""
"2011","United Kingdom","Current prices, million euro","Clothing","52 107.4",""
"2011","United Kingdom","Chain linked volumes (2010), million euro","Clothing","51 109.9",""
"2011","Iceland","Percentage of total","Clothing","3.1",""
"2011","Iceland","Current prices, million euro","Clothing","171.0",""
"2011","Iceland","Chain linked volumes (2010), million euro","Clothing","171.9",""
"2011","Norway","Percentage of total","Clothing","4.5",""
"2011","Norway","Current prices, million euro","Clothing","5 943.7",""
"2011","Norway","Chain linked volumes (2010), million euro","Clothing","5 964.6",""
"2011","Switzerland","Percentage of total","Clothing",":",""
"2011","Switzerland","Current prices, million euro","Clothing",":","c"
"2011","Switzerland","Chain linked volumes (2010), million euro","Clothing",":",""
"2011","Montenegro","Percentage of total","Clothing",":",""
"2011","Montenegro","Current prices, million euro","Clothing",":","c"
"2011","Montenegro","Chain linked volumes (2010), million euro","Clothing",":",""
"2011","North Macedonia","Percentage of total","Clothing","2.8",""
"2011","North Macedonia","Current prices, million euro","Clothing","150.7",""
"2011","North Macedonia","Chain linked volumes (2010), million euro","Clothing",":",""
"2011","Albania","Percentage of total","Clothing",":",""
"2011","Albania","Current prices, million euro","Clothing",":",""
"2011","Albania","Chain linked volumes (2010), million euro","Clothing",":",""
"2011","Serbia","Percentage of total","Clothing","2.9",""
"2011","Serbia","Current prices, million euro","Clothing","753.7",""
"2011","Serbia","Chain linked volumes (2010), million euro","Clothing","712.9",""
"2011","Turkey","Percentage of total","Clothing",":","c"
"2011","Turkey","Current prices, million euro","Clothing",":","c"
"2011","Turkey","Chain linked volumes (2010), million euro","Clothing",":",""
"2011","Bosnia and Herzegovina","Percentage of total","Clothing",":",""
"2011","Bosnia and Herzegovina","Current prices, million euro","Clothing",":",""
"2011","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Clothing",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Clothing",":",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Clothing","86.5",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Clothing",":",""
"2012","European Union - 27 countries (from 2020)","Percentage of total","Clothing","3.9",""
"2012","European Union - 27 countries (from 2020)","Current prices, million euro","Clothing","241 882.9",""
"2012","European Union - 27 countries (from 2020)","Chain linked volumes (2010), million euro","Clothing","238 257.8",""
"2012","European Union - 28 countries (2013-2020)","Percentage of total","Clothing","4.0",""
"2012","European Union - 28 countries (2013-2020)","Current prices, million euro","Clothing","298 719.4",""
"2012","European Union - 28 countries (2013-2020)","Chain linked volumes (2010), million euro","Clothing","289 827.9",""
"2012","European Union - 15 countries (1995-2004)","Percentage of total","Clothing","4.1",""
"2012","European Union - 15 countries (1995-2004)","Current prices, million euro","Clothing","279 839.4",""
"2012","European Union - 15 countries (1995-2004)","Chain linked volumes (2010), million euro","Clothing","269 856.9",""
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Percentage of total","Clothing","4.0",""
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Current prices, million euro","Clothing","214 700.9",""
"2012","Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015)","Chain linked volumes (2010), million euro","Clothing","210 711.3",""
"2012","Euro area - 19 countries  (from 2015)","Percentage of total","Clothing","4.0",""
"2012","Euro area - 19 countries  (from 2015)","Current prices, million euro","Clothing","216 028.4",""
"2012","Euro area - 19 countries  (from 2015)","Chain linked volumes (2010), million euro","Clothing","212 024.4",""
"2012","Euro area - 12 countries (2001-2006)","Percentage of total","Clothing","4.0",""
"2012","Euro area - 12 countries (2001-2006)","Current prices, million euro","Clothing","211 447.7",""
"2012","Euro area - 12 countries (2001-2006)","Chain linked volumes (2010), million euro","Clothing","207 495.0",""
"2012","Belgium","Percentage of total","Clothing","4.0",""
"2012","Belgium","Current prices, million euro","Clothing","7 807.3",""
"2012","Belgium","Chain linked volumes (2010), million euro","Clothing","7 649.8",""
"2012","Bulgaria","Percentage of total","Clothing","2.1",""
"2012","Bulgaria","Current prices, million euro","Clothing","611.6",""
"2012","Bulgaria","Chain linked volumes (2010), million euro","Clothing","600.1",""
"2012","Czechia","Percentage of total","Clothing","2.3",""
"2012","Czechia","Current prices, million euro","Clothing","1 886.9",""
"2012","Czechia","Chain linked volumes (2010), million euro","Clothing","2 013.2",""
"2012","Denmark","Percentage of total","Clothing","3.6",""
"2012","Denmark","Current prices, million euro","Clothing","4 270.9",""
"2012","Denmark","Chain linked volumes (2010), million euro","Clothing","4 218.2",""
"2012","Germany (until 1990 former territory of the FRG)","Percentage of total","Clothing","4.2",""
"2012","Germany (until 1990 former territory of the FRG)","Current prices, million euro","Clothing","59 955.0",""
"2012","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2010), million euro","Clothing","58 080.9",""
"2012","Estonia","Percentage of total","Clothing","5.2",""
"2012","Estonia","Current prices, million euro","Clothing","484.0",""
"2012","Estonia","Chain linked volumes (2010), million euro","Clothing","438.0",""
"2012","Ireland","Percentage of total","Clothing",":",""
"2012","Ireland","Current prices, million euro","Clothing","2 499.5",""
"2012","Ireland","Chain linked volumes (2010), million euro","Clothing",":",""
"2012","Greece","Percentage of total","Clothing","2.5","p"
"2012","Greece","Current prices, million euro","Clothing","3 472.0","p"
"2012","Greece","Chain linked volumes (2010), million euro","Clothing","3 451.8","p"
"2012","Spain","Percentage of total","Clothing","3.4",""
"2012","Spain","Current prices, million euro","Clothing","21 297.0",""
"2012","Spain","Chain linked volumes (2010), million euro","Clothing","21 203.9",""
"2012","France","Percentage of total","Clothing","3.2",""
"2012","France","Current prices, million euro","Clothing","35 580.0",""
"2012","France","Chain linked volumes (2010), million euro","Clothing","34 615.7",""
"2012","Croatia","Percentage of total","Clothing","3.0",""
"2012","Croatia","Current prices, million euro","Clothing","962.0",""
"2012","Croatia","Chain linked volumes (2010), million euro","Clothing","1 081.8",""
"2012","Italy","Percentage of total","Clothing","5.0",""
"2012","Italy","Current prices, million euro","Clothing","50 507.1",""
"2012","Italy","Chain linked volumes (2010), million euro","Clothing","49 468.7",""
"2012","Cyprus","Percentage of total","Clothing","4.0",""
"2012","Cyprus","Current prices, million euro","Clothing","561.5",""
"2012","Cyprus","Chain linked volumes (2010), million euro","Clothing","585.1",""
"2012","Latvia","Percentage of total","Clothing","3.5",""
"2012","Latvia","Current prices, million euro","Clothing","466.2",""
"2012","Latvia","Chain linked volumes (2010), million euro","Clothing","468.2",""
"2012","Lithuania","Percentage of total","Clothing","4.1",""
"2012","Lithuania","Current prices, million euro","Clothing","861.3",""
"2012","Lithuania","Chain linked volumes (2010), million euro","Clothing","845.0",""
"2012","Luxembourg","Percentage of total","Clothing","4.5",""
"2012","Luxembourg","Current prices, million euro","Clothing","739.9",""
"2012","Luxembourg","Chain linked volumes (2010), million euro","Clothing","710.2",""
"2012","Hungary","Percentage of total","Clothing","1.9",""
"2012","Hungary","Current prices, million euro","Clothing","1 049.9",""
"2012","Hungary","Chain linked volumes (2010), million euro","Clothing","1 041.8",""
"2012","Malta","Percentage of total","Clothing","3.1",""
"2012","Malta","Current prices, million euro","Clothing","149.8",""
"2012","Malta","Chain linked volumes (2010), million euro","Clothing","153.9",""
"2012","Netherlands","Percentage of total","Clothing","4.4",""
"2012","Netherlands","Current prices, million euro","Clothing","12 575.0",""
"2012","Netherlands","Chain linked volumes (2010), million euro","Clothing","12 295.2",""
"2012","Austria","Percentage of total","Clothing","4.8",""
"2012","Austria","Current prices, million euro","Clothing","8 243.8",""
"2012","Austria","Chain linked volumes (2010), million euro","Clothing","7 959.4",""
"2012","Poland","Percentage of total","Clothing","3.2",""
"2012","Poland","Current prices, million euro","Clothing","7 690.1",""
"2012","Poland","Chain linked volumes (2010), million euro","Clothing","8 629.9",""
"2012","Portugal","Percentage of total","Clothing","4.2",""
"2012","Portugal","Current prices, million euro","Clothing","4 767.7",""
"2012","Portugal","Chain linked volumes (2010), million euro","Clothing","5 219.9",""
"2012","Romania","Percentage of total","Clothing","2.5",""
"2012","Romania","Current prices, million euro","Clothing","2 098.7",""
"2012","Romania","Chain linked volumes (2010), million euro","Clothing","2 116.1",""
"2012","Slovenia","Percentage of total","Clothing","4.1",""
"2012","Slovenia","Current prices, million euro","Clothing","898.7",""
"2012","Slovenia","Chain linked volumes (2010), million euro","Clothing","925.6",""
"2012","Slovakia","Percentage of total","Clothing","2.8",""
"2012","Slovakia","Current prices, million euro","Clothing","1 159.2",""
"2012","Slovakia","Chain linked volumes (2010), million euro","Clothing","1 193.6",""
"2012","Finland","Percentage of total","Clothing","3.9",""
"2012","Finland","Current prices, million euro","Clothing","4 061.0",""
"2012","Finland","Chain linked volumes (2010), million euro","Clothing","3 909.0",""
"2012","Sweden","Percentage of total","Clothing","3.7",""
"2012","Sweden","Current prices, million euro","Clothing","7 284.4",""
"2012","Sweden","Chain linked volumes (2010), million euro","Clothing","6 556.9",""
"2012","United Kingdom","Percentage of total","Clothing","4.4",""
"2012","United Kingdom","Current prices, million euro","Clothing","56 836.5",""
"2012","United Kingdom","Chain linked volumes (2010), million euro","Clothing","51 551.6",""
"2012","Iceland","Percentage of total","Clothing","2.9",""
"2012","Iceland","Current prices, million euro","Clothing","173.6",""
"2012","Iceland","Chain linked volumes (2010), million euro","Clothing","173.0",""
"2012","Norway","Percentage of total","Clothing","4.4",""
"2012","Norway","Current prices, million euro","Clothing","6 320.5",""
"2012","Norway","Chain linked volumes (2010), million euro","Clothing","6 174.3",""
"2012","Switzerland","Percentage of total","Clothing",":",""
"2012","Switzerland","Current prices, million euro","Clothing",":","c"
"2012","Switzerland","Chain linked volumes (2010), million euro","Clothing",":",""
"2012","Montenegro","Percentage of total","Clothing",":",""
"2012","Montenegro","Current prices, million euro","Clothing",":","c"
"2012","Montenegro","Chain linked volumes (2010), million euro","Clothing",":",""
"2012","North Macedonia","Percentage of total","Clothing","2.8",""
"2012","North Macedonia","Current prices, million euro","Clothing","150.7",""
"2012","North Macedonia","Chain linked volumes (2010), million euro","Clothing",":",""
"2012","Albania","Percentage of total","Clothing",":",""
"2012","Albania","Current prices, million euro","Clothing",":",""
"2012","Albania","Chain linked volumes (2010), million euro","Clothing",":",""
"2012","Serbia","Percentage of total","Clothing","2.8",""
"2012","Serbia","Current prices, million euro","Clothing","709.0",""
"2012","Serbia","Chain linked volumes (2010), million euro","Clothing","712.6",""
"2012","Turkey","Percentage of total","Clothing",":","c"
"2012","Turkey","Current prices, million euro","Clothing",":","c"
"2012","Turkey","Chain linked volumes (2010), million euro","Clothing",":",""
"2012","Bosnia and Herzegovina","Percentage of total","Clothing",":",""
"2012","Bosnia and Herzegovina","Current prices, million euro","Clothing",":",""
"2012","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Clothing",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage of total","Clothing",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Clothing","83.4",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Clothing",":",""
"2013","European Union - 27 countries (from 2020)","Percentage of total","Clothing","3.8",""
"2013","European Union - 27 countries (from 2020)","Current prices, million euro","Clothing","241 804.8",""
