"TIME","GEO","NA_ITEM","PPP_CAT","Value","Flag and Footnotes"
"2010","Montenegro","Price level indices (EU28=100)","Footwear","112.1",""
"2010","North Macedonia","Price level indices (EU28=100)","Footwear","78.8",""
"2010","Albania","Price level indices (EU28=100)","Footwear","75.9",""
"2010","Serbia","Price level indices (EU28=100)","Footwear","97.4",""
"2010","Turkey","Price level indices (EU28=100)","Footwear","72.6",""
"2010","Bosnia and Herzegovina","Price level indices (EU28=100)","Footwear","93.9",""
"2010","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear",":",""
"2010","United States","Price level indices (EU28=100)","Footwear",":",""
"2010","Japan","Price level indices (EU28=100)","Footwear",":",""
"2011","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Footwear","101.6",""
"2011","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Footwear","100.0",""
"2011","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Footwear","100.1",""
"2011","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Footwear","100.2",""
"2011","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Footwear","100.8",""
"2011","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Footwear","101.9",""
"2011","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Footwear","101.8",""
"2011","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Footwear","101.8",""
"2011","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Footwear","101.8",""
"2011","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Footwear","101.9",""
"2011","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Footwear","101.9",""
"2011","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Footwear","102.0",""
"2011","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Footwear","102.2",""
"2011","Belgium","Price level indices (EU28=100)","Footwear","109.4",""
"2011","Bulgaria","Price level indices (EU28=100)","Footwear","74.9",""
"2011","Czechia","Price level indices (EU28=100)","Footwear","90.4",""
"2011","Denmark","Price level indices (EU28=100)","Footwear","122.8",""
"2011","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Footwear","102.2",""
"2011","Estonia","Price level indices (EU28=100)","Footwear","109.7",""
"2011","Ireland","Price level indices (EU28=100)","Footwear","103.2",""
"2011","Greece","Price level indices (EU28=100)","Footwear","95.9",""
"2011","Spain","Price level indices (EU28=100)","Footwear","90.2",""
"2011","France","Price level indices (EU28=100)","Footwear","101.6",""
"2011","Croatia","Price level indices (EU28=100)","Footwear","92.2",""
"2011","Italy","Price level indices (EU28=100)","Footwear","107.6",""
"2011","Cyprus","Price level indices (EU28=100)","Footwear","114.1",""
"2011","Latvia","Price level indices (EU28=100)","Footwear","109.2",""
"2011","Lithuania","Price level indices (EU28=100)","Footwear","104.3",""
"2011","Luxembourg","Price level indices (EU28=100)","Footwear","103.4",""
"2011","Hungary","Price level indices (EU28=100)","Footwear","87.4",""
"2011","Malta","Price level indices (EU28=100)","Footwear","99.1",""
"2011","Netherlands","Price level indices (EU28=100)","Footwear","114.1",""
"2011","Austria","Price level indices (EU28=100)","Footwear","95.8",""
"2011","Poland","Price level indices (EU28=100)","Footwear","92.4",""
"2011","Portugal","Price level indices (EU28=100)","Footwear","102.5",""
"2011","Romania","Price level indices (EU28=100)","Footwear","96.7",""
"2011","Slovenia","Price level indices (EU28=100)","Footwear","89.4",""
"2011","Slovakia","Price level indices (EU28=100)","Footwear","89.6",""
"2011","Finland","Price level indices (EU28=100)","Footwear","118.6",""
"2011","Sweden","Price level indices (EU28=100)","Footwear","127.2",""
"2011","United Kingdom","Price level indices (EU28=100)","Footwear","90.7",""
"2011","Iceland","Price level indices (EU28=100)","Footwear","136.5",""
"2011","Norway","Price level indices (EU28=100)","Footwear","146.4",""
"2011","Switzerland","Price level indices (EU28=100)","Footwear","116.8",""
"2011","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","96.8",""
"2011","Montenegro","Price level indices (EU28=100)","Footwear","110.2",""
"2011","North Macedonia","Price level indices (EU28=100)","Footwear","66.7",""
"2011","Albania","Price level indices (EU28=100)","Footwear","80.8",""
"2011","Serbia","Price level indices (EU28=100)","Footwear","109.7",""
"2011","Turkey","Price level indices (EU28=100)","Footwear","63.2",""
"2011","Bosnia and Herzegovina","Price level indices (EU28=100)","Footwear","109.0",""
"2011","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear",":",""
"2011","United States","Price level indices (EU28=100)","Footwear",":",""
"2011","Japan","Price level indices (EU28=100)","Footwear",":",""
"2012","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Footwear","100.9",""
"2012","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Footwear","100.0",""
"2012","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Footwear","100.1",""
"2012","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Footwear","100.3",""
"2012","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Footwear","101.5",""
"2012","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Footwear","101.7",""
"2012","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Footwear","101.7",""
"2012","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Footwear","101.7",""
"2012","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Footwear","101.7",""
"2012","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Footwear","101.8",""
"2012","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Footwear","101.8",""
"2012","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Footwear","101.9",""
"2012","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Footwear","102.1",""
"2012","Belgium","Price level indices (EU28=100)","Footwear","109.9",""
"2012","Bulgaria","Price level indices (EU28=100)","Footwear","73.9",""
"2012","Czechia","Price level indices (EU28=100)","Footwear","86.3",""
"2012","Denmark","Price level indices (EU28=100)","Footwear","119.1",""
"2012","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Footwear","102.6",""
"2012","Estonia","Price level indices (EU28=100)","Footwear","111.5",""
"2012","Ireland","Price level indices (EU28=100)","Footwear","97.9",""
"2012","Greece","Price level indices (EU28=100)","Footwear","94.3",""
"2012","Spain","Price level indices (EU28=100)","Footwear","89.4",""
"2012","France","Price level indices (EU28=100)","Footwear","101.6",""
"2012","Croatia","Price level indices (EU28=100)","Footwear","87.4",""
"2012","Italy","Price level indices (EU28=100)","Footwear","108.3",""
"2012","Cyprus","Price level indices (EU28=100)","Footwear","96.3",""
"2012","Latvia","Price level indices (EU28=100)","Footwear","105.9",""
"2012","Lithuania","Price level indices (EU28=100)","Footwear","102.7",""
"2012","Luxembourg","Price level indices (EU28=100)","Footwear","102.9",""
"2012","Hungary","Price level indices (EU28=100)","Footwear","85.1",""
"2012","Malta","Price level indices (EU28=100)","Footwear","98.8",""
"2012","Netherlands","Price level indices (EU28=100)","Footwear","111.8",""
"2012","Austria","Price level indices (EU28=100)","Footwear","99.7",""
"2012","Poland","Price level indices (EU28=100)","Footwear","86.3",""
"2012","Portugal","Price level indices (EU28=100)","Footwear","97.1",""
"2012","Romania","Price level indices (EU28=100)","Footwear","91.9",""
"2012","Slovenia","Price level indices (EU28=100)","Footwear","89.6",""
"2012","Slovakia","Price level indices (EU28=100)","Footwear","90.0",""
"2012","Finland","Price level indices (EU28=100)","Footwear","118.5",""
"2012","Sweden","Price level indices (EU28=100)","Footwear","128.4",""
"2012","United Kingdom","Price level indices (EU28=100)","Footwear","95.4",""
"2012","Iceland","Price level indices (EU28=100)","Footwear","139.7",""
"2012","Norway","Price level indices (EU28=100)","Footwear","150.5",""
"2012","Switzerland","Price level indices (EU28=100)","Footwear","117.9",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","91.1",""
"2012","Montenegro","Price level indices (EU28=100)","Footwear","106.0",""
"2012","North Macedonia","Price level indices (EU28=100)","Footwear","71.5",""
"2012","Albania","Price level indices (EU28=100)","Footwear","77.5",""
"2012","Serbia","Price level indices (EU28=100)","Footwear","99.6",""
"2012","Turkey","Price level indices (EU28=100)","Footwear","68.1",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Footwear","97.3",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear",":",""
"2012","United States","Price level indices (EU28=100)","Footwear",":",""
"2012","Japan","Price level indices (EU28=100)","Footwear",":",""
"2013","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Footwear","101.8",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Footwear","100.0",""
"2013","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Footwear","100.1",""
"2013","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Footwear","100.3",""
"2013","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Footwear","101.7",""
"2013","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Footwear","103.1",""
"2013","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Footwear","103.1",""
"2013","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Footwear","103.1",""
"2013","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Footwear","103.1",""
"2013","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Footwear","103.2",""
"2013","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Footwear","103.2",""
"2013","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Footwear","103.3",""
"2013","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Footwear","103.5",""
"2013","Belgium","Price level indices (EU28=100)","Footwear","111.4",""
"2013","Bulgaria","Price level indices (EU28=100)","Footwear","74.6",""
"2013","Czechia","Price level indices (EU28=100)","Footwear","86.1",""
"2013","Denmark","Price level indices (EU28=100)","Footwear","122.4",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Footwear","104.4",""
"2013","Estonia","Price level indices (EU28=100)","Footwear","117.4",""
"2013","Ireland","Price level indices (EU28=100)","Footwear","93.2",""
"2013","Greece","Price level indices (EU28=100)","Footwear","94.7",""
"2013","Spain","Price level indices (EU28=100)","Footwear","90.7",""
"2013","France","Price level indices (EU28=100)","Footwear","104.3",""
"2013","Croatia","Price level indices (EU28=100)","Footwear","85.6",""
"2013","Italy","Price level indices (EU28=100)","Footwear","108.7",""
"2013","Cyprus","Price level indices (EU28=100)","Footwear","93.4",""
"2013","Latvia","Price level indices (EU28=100)","Footwear","103.8",""
"2013","Lithuania","Price level indices (EU28=100)","Footwear","103.6",""
"2013","Luxembourg","Price level indices (EU28=100)","Footwear","104.9",""
"2013","Hungary","Price level indices (EU28=100)","Footwear","83.3",""
"2013","Malta","Price level indices (EU28=100)","Footwear","102.8",""
"2013","Netherlands","Price level indices (EU28=100)","Footwear","114.0",""
"2013","Austria","Price level indices (EU28=100)","Footwear","101.4",""
"2013","Poland","Price level indices (EU28=100)","Footwear","82.5",""
"2013","Portugal","Price level indices (EU28=100)","Footwear","96.0",""
"2013","Romania","Price level indices (EU28=100)","Footwear","95.1",""
"2013","Slovenia","Price level indices (EU28=100)","Footwear","89.8",""
"2013","Slovakia","Price level indices (EU28=100)","Footwear","91.5",""
"2013","Finland","Price level indices (EU28=100)","Footwear","116.9",""
"2013","Sweden","Price level indices (EU28=100)","Footwear","130.8",""
"2013","United Kingdom","Price level indices (EU28=100)","Footwear","90.7",""
"2013","Iceland","Price level indices (EU28=100)","Footwear","139.8",""
"2013","Norway","Price level indices (EU28=100)","Footwear","144.9",""
"2013","Switzerland","Price level indices (EU28=100)","Footwear","118.0",""
"2013","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","90.1",""
"2013","Montenegro","Price level indices (EU28=100)","Footwear","105.5",""
"2013","North Macedonia","Price level indices (EU28=100)","Footwear","79.9",""
"2013","Albania","Price level indices (EU28=100)","Footwear","74.9",""
"2013","Serbia","Price level indices (EU28=100)","Footwear","98.8",""
"2013","Turkey","Price level indices (EU28=100)","Footwear","66.9",""
"2013","Bosnia and Herzegovina","Price level indices (EU28=100)","Footwear","85.6",""
"2013","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","76.8",""
"2013","United States","Price level indices (EU28=100)","Footwear",":",""
"2013","Japan","Price level indices (EU28=100)","Footwear",":",""
"2014","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Footwear","100.4",""
"2014","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Footwear","100.0",""
"2014","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Footwear","100.0",""
"2014","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Footwear","100.2",""
"2014","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Footwear","100.9",""
"2014","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Footwear","100.5",""
"2014","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Footwear","100.5",""
"2014","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Footwear","100.5",""
"2014","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Footwear","100.5",""
"2014","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Footwear","100.5",""
"2014","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Footwear","100.5",""
"2014","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Footwear","100.6",""
"2014","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Footwear","100.4",""
"2014","Belgium","Price level indices (EU28=100)","Footwear","109.0",""
"2014","Bulgaria","Price level indices (EU28=100)","Footwear","78.3",""
"2014","Czechia","Price level indices (EU28=100)","Footwear","74.3",""
"2014","Denmark","Price level indices (EU28=100)","Footwear","124.1",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Footwear","99.2",""
"2014","Estonia","Price level indices (EU28=100)","Footwear","103.4",""
"2014","Ireland","Price level indices (EU28=100)","Footwear","114.1",""
"2014","Greece","Price level indices (EU28=100)","Footwear","108.6",""
"2014","Spain","Price level indices (EU28=100)","Footwear","94.2",""
"2014","France","Price level indices (EU28=100)","Footwear","97.9",""
"2014","Croatia","Price level indices (EU28=100)","Footwear","92.6",""
"2014","Italy","Price level indices (EU28=100)","Footwear","101.5",""
"2014","Cyprus","Price level indices (EU28=100)","Footwear","99.0",""
"2014","Latvia","Price level indices (EU28=100)","Footwear","109.6",""
"2014","Lithuania","Price level indices (EU28=100)","Footwear","100.1",""
"2014","Luxembourg","Price level indices (EU28=100)","Footwear","99.6",""
"2014","Hungary","Price level indices (EU28=100)","Footwear","98.1",""
"2014","Malta","Price level indices (EU28=100)","Footwear","98.0",""
"2014","Netherlands","Price level indices (EU28=100)","Footwear","117.1",""
"2014","Austria","Price level indices (EU28=100)","Footwear","100.8",""
"2014","Poland","Price level indices (EU28=100)","Footwear","93.6",""
"2014","Portugal","Price level indices (EU28=100)","Footwear","100.7",""
"2014","Romania","Price level indices (EU28=100)","Footwear","98.0",""
"2014","Slovenia","Price level indices (EU28=100)","Footwear","87.1",""
"2014","Slovakia","Price level indices (EU28=100)","Footwear","97.7",""
"2014","Finland","Price level indices (EU28=100)","Footwear","122.2",""
"2014","Sweden","Price level indices (EU28=100)","Footwear","129.0",""
"2014","United Kingdom","Price level indices (EU28=100)","Footwear","98.2",""
"2014","Iceland","Price level indices (EU28=100)","Footwear","150.9",""
"2014","Norway","Price level indices (EU28=100)","Footwear","140.8",""
"2014","Switzerland","Price level indices (EU28=100)","Footwear","101.8",""
"2014","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","97.4",""
"2014","Montenegro","Price level indices (EU28=100)","Footwear","102.1",""
"2014","North Macedonia","Price level indices (EU28=100)","Footwear","83.0",""
"2014","Albania","Price level indices (EU28=100)","Footwear","85.9",""
"2014","Serbia","Price level indices (EU28=100)","Footwear","100.5",""
"2014","Turkey","Price level indices (EU28=100)","Footwear","65.9",""
"2014","Bosnia and Herzegovina","Price level indices (EU28=100)","Footwear","109.1",""
"2014","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","94.3",""
"2014","United States","Price level indices (EU28=100)","Footwear",":",""
"2014","Japan","Price level indices (EU28=100)","Footwear",":",""
"2015","European Union - 27 countries (from 2020)","Price level indices (EU28=100)","Footwear","98.6",""
"2015","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Footwear","100.0",""
"2015","European Union - 27 countries (2007-2013)","Price level indices (EU28=100)","Footwear","100.0",""
"2015","European Union - 25 countries (2004-2006)","Price level indices (EU28=100)","Footwear","100.2",""
"2015","European Union - 15 countries (1995-2004)","Price level indices (EU28=100)","Footwear","101.2",""
"2015","Euro area - 19 countries  (from 2015)","Price level indices (EU28=100)","Footwear","98.8",""
"2015","Euro area - 18 countries (2014)","Price level indices (EU28=100)","Footwear","98.8",""
"2015","Euro area - 17 countries (2011-2013)","Price level indices (EU28=100)","Footwear","98.8",""
"2015","Euro area - 16 countries (2009-2010)","Price level indices (EU28=100)","Footwear","98.8",""
"2015","Euro area - 15 countries (2008)","Price level indices (EU28=100)","Footwear","98.8",""
"2015","Euro area - 13 countries (2007)","Price level indices (EU28=100)","Footwear","98.8",""
"2015","Euro area - 12 countries (2001-2006)","Price level indices (EU28=100)","Footwear","98.9",""
"2015","Euro area - 11 countries (1999-2000)","Price level indices (EU28=100)","Footwear","98.7",""
"2015","Belgium","Price level indices (EU28=100)","Footwear","108.2",""
"2015","Bulgaria","Price level indices (EU28=100)","Footwear","77.6",""
"2015","Czechia","Price level indices (EU28=100)","Footwear","79.6",""
"2015","Denmark","Price level indices (EU28=100)","Footwear","128.2",""
"2015","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Footwear","98.4",""
"2015","Estonia","Price level indices (EU28=100)","Footwear","103.6",""
"2015","Ireland","Price level indices (EU28=100)","Footwear","108.8",""
"2015","Greece","Price level indices (EU28=100)","Footwear","104.7",""
"2015","Spain","Price level indices (EU28=100)","Footwear","93.1",""
"2015","France","Price level indices (EU28=100)","Footwear","96.3",""
"2015","Croatia","Price level indices (EU28=100)","Footwear","91.9",""
"2015","Italy","Price level indices (EU28=100)","Footwear","99.1",""
"2015","Cyprus","Price level indices (EU28=100)","Footwear","96.9",""
"2015","Latvia","Price level indices (EU28=100)","Footwear","107.1",""
"2015","Lithuania","Price level indices (EU28=100)","Footwear","99.3",""
"2015","Luxembourg","Price level indices (EU28=100)","Footwear","98.3",""
"2015","Hungary","Price level indices (EU28=100)","Footwear","96.7",""
"2015","Malta","Price level indices (EU28=100)","Footwear","95.9",""
"2015","Netherlands","Price level indices (EU28=100)","Footwear","113.1",""
"2015","Austria","Price level indices (EU28=100)","Footwear","99.8",""
"2015","Poland","Price level indices (EU28=100)","Footwear","88.1",""
"2015","Portugal","Price level indices (EU28=100)","Footwear","97.0",""
"2015","Romania","Price level indices (EU28=100)","Footwear","98.3",""
"2015","Slovenia","Price level indices (EU28=100)","Footwear","83.5",""
"2015","Slovakia","Price level indices (EU28=100)","Footwear","96.5",""
"2015","Finland","Price level indices (EU28=100)","Footwear","120.4",""
"2015","Sweden","Price level indices (EU28=100)","Footwear","125.3",""
"2015","United Kingdom","Price level indices (EU28=100)","Footwear","106.3",""
"2015","Iceland","Price level indices (EU28=100)","Footwear","152.7",""
"2015","Norway","Price level indices (EU28=100)","Footwear","131.4",""
"2015","Switzerland","Price level indices (EU28=100)","Footwear","116.4",""
"2015","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","92.9",""
"2015","Montenegro","Price level indices (EU28=100)","Footwear","102.8",""
"2015","North Macedonia","Price level indices (EU28=100)","Footwear","81.0",""
"2015","Albania","Price level indices (EU28=100)","Footwear","84.4",""
"2015","Serbia","Price level indices (EU28=100)","Footwear","93.8",""
